InvoiceNo,CustomerID,OrderDate,Revenue,OrderMonth,FirstOrder,IsNew
579854,14713,2011-11-30 16:26:00,271.75,2011-11-01,2010-12-09 18:58:00,False
579865,16915,2011-11-30 16:39:00,109.68,2011-11-01,2011-03-01 09:52:00,False
579867,16265,2011-11-30 16:41:00,789.9,2011-11-01,2010-12-10 10:21:00,False
579868,15544,2011-11-30 16:43:00,328.32,2011-11-01,2010-12-02 12:47:00,False
579870,12437,2011-11-30 16:47:00,292.40999999999997,2011-11-01,2011-01-12 14:13:00,False
579872,14085,2011-11-30 16:54:00,278.82,2011-11-01,2010-12-06 12:39:00,False
579881,12429,2011-11-30 17:22:00,905.52,2011-11-01,2010-12-09 12:05:00,False
579885,15444,2011-11-30 17:37:00,1075.36,2011-11-01,2011-10-30 16:12:00,False
579899,15687,2011-12-01 08:33:00,251.59,2011-12-01,2011-01-13 15:13:00,False
579900,15951,2011-12-01 08:34:00,333.05,2011-12-01,2011-02-27 11:57:00,False
579901,12569,2011-12-01 08:35:00,208.19,2011-12-01,2011-04-01 13:47:00,False
579910,14911,2011-12-01 08:52:00,367.75,2011-12-01,2010-12-01 14:05:00,False
579916,15187,2011-12-01 08:57:00,402.96,2011-12-01,2011-05-11 13:49:00,False
579917,15187,2011-12-01 08:58:00,99.60000000000001,2011-12-01,2011-05-11 13:49:00,False
579920,16839,2011-12-01 09:02:00,352.56,2011-12-01,2010-12-05 11:15:00,False
579921,16839,2011-12-01 09:03:00,487.91999999999996,2011-12-01,2010-12-05 11:15:00,False
579922,13854,2011-12-01 09:06:00,302.28,2011-12-01,2010-12-09 10:48:00,False
579927,12572,2011-12-01 09:20:00,487.68,2011-12-01,2011-10-19 08:20:00,False
579936,12901,2011-12-01 10:07:00,780.0,2011-12-01,2011-03-14 10:41:00,False
579937,13509,2011-12-01 10:10:00,98.10000000000001,2011-12-01,2011-02-28 13:27:00,False
579938,14146,2011-12-01 10:18:00,1225.16,2011-12-01,2010-12-17 15:52:00,False
579939,15101,2011-12-01 10:18:00,215.25,2011-12-01,2010-12-15 12:54:00,False
579940,16938,2011-12-01 10:20:00,325.63,2011-12-01,2011-02-04 09:34:00,False
579941,16496,2011-12-01 10:31:00,414.48,2011-12-01,2011-01-27 09:42:00,False
579942,16145,2011-12-01 10:33:00,367.39000000000004,2011-12-01,2010-12-15 09:09:00,False
579943,13040,2011-12-01 10:38:00,373.74,2011-12-01,2011-11-06 13:53:00,False
579946,15993,2011-12-01 10:44:00,218.94,2011-12-01,2011-10-26 16:21:00,False
579947,15993,2011-12-01 10:45:00,16.5,2011-12-01,2011-10-26 16:21:00,False
579949,16700,2011-12-01 11:00:00,283.81,2011-12-01,2010-12-08 16:34:00,False
579954,16701,2011-12-01 11:10:00,498.43999999999994,2011-12-01,2010-12-13 11:51:00,False
579962,14243,2011-12-01 11:12:00,107.42,2011-12-01,2010-12-09 08:34:00,False
579980,13263,2011-12-01 11:16:00,136.85,2011-12-01,2011-01-18 16:31:00,False
579986,13777,2011-12-01 11:18:00,2251.51,2011-12-01,2010-12-01 16:01:00,False
579990,14804,2011-12-01 11:20:00,353.27,2011-12-01,2011-12-01 11:20:00,True
579991,13159,2011-12-01 11:20:00,282.56,2011-12-01,2011-08-16 11:44:00,False
580005,16376,2011-12-01 11:38:00,112.75999999999999,2011-12-01,2011-11-22 16:47:00,False
580021,14047,2011-12-01 11:43:00,351.15,2011-12-01,2010-12-02 10:09:00,False
580022,14289,2011-12-01 11:44:00,78.48,2011-12-01,2011-02-23 12:33:00,False
580023,17937,2011-12-01 11:45:00,360.3,2011-12-01,2010-12-12 14:43:00,False
580024,15172,2011-12-01 11:51:00,376.1,2011-12-01,2011-04-17 11:56:00,False
580025,15021,2011-12-01 11:53:00,241.97,2011-12-01,2010-12-08 12:17:00,False
580026,17381,2011-12-01 11:59:00,308.15999999999997,2011-12-01,2010-12-02 12:58:00,False
580027,14178,2011-12-01 12:01:00,420.12,2011-12-01,2011-06-10 12:51:00,False
580028,13890,2011-12-01 12:11:00,154.45000000000002,2011-12-01,2010-12-16 09:31:00,False
580029,15380,2011-12-01 12:13:00,385.30000000000007,2011-12-01,2010-12-09 15:01:00,False
580030,12951,2011-12-01 12:14:00,312.29,2011-12-01,2011-01-13 10:33:00,False
580031,13199,2011-12-01 12:16:00,151.02,2011-12-01,2010-12-08 10:51:00,False
580032,14659,2011-12-01 12:17:00,149.4,2011-12-01,2011-01-28 12:43:00,False
580033,14282,2011-12-01 12:18:00,270.40000000000003,2011-12-01,2010-12-07 12:21:00,False
580043,14527,2011-12-01 12:25:00,270.61,2011-12-01,2010-12-05 13:17:00,False
580044,14869,2011-12-01 12:36:00,334.39,2011-12-01,2011-08-28 16:09:00,False
580045,13090,2011-12-01 12:39:00,355.38,2011-12-01,2010-12-02 07:48:00,False
580046,16156,2011-12-01 12:42:00,315.61,2011-12-01,2011-02-02 12:02:00,False
580047,12989,2011-12-01 12:44:00,67.92999999999999,2011-12-01,2010-12-10 13:24:00,False
580048,12748,2011-12-01 12:53:00,139.03,2011-12-01,2010-12-01 12:48:00,False
580049,13599,2011-12-01 12:54:00,204.22,2011-12-01,2010-12-08 10:11:00,False
580050,14960,2011-12-01 12:54:00,132.97,2011-12-01,2011-06-21 13:38:00,False
580051,12963,2011-12-01 12:55:00,264.65000000000003,2011-12-01,2010-12-09 09:14:00,False
580052,16513,2011-12-01 12:55:00,90.0,2011-12-01,2011-10-27 14:56:00,False
580053,12912,2011-12-01 13:03:00,616.3199999999999,2011-12-01,2011-10-30 11:35:00,False
580054,18122,2011-12-01 13:08:00,441.76,2011-12-01,2011-07-12 11:37:00,False
580055,14298,2011-12-01 13:12:00,637.6,2011-12-01,2010-12-14 12:59:00,False
580057,12955,2011-12-01 13:18:00,460.3,2011-12-01,2011-03-17 09:03:00,False
580058,14367,2011-12-01 13:19:00,633.53,2011-12-01,2011-03-08 14:12:00,False
580059,17768,2011-12-01 13:22:00,861.85,2011-12-01,2011-06-26 13:46:00,False
580060,14287,2011-12-01 13:25:00,93.35,2011-12-01,2011-05-25 11:41:00,False
580061,14051,2011-12-01 13:27:00,759.3000000000001,2011-12-01,2010-12-08 12:49:00,False
580062,15862,2011-12-01 13:28:00,173.15,2011-12-01,2010-12-01 11:21:00,False
580063,17450,2011-12-01 13:29:00,1562.4,2011-12-01,2010-12-07 09:23:00,False
580064,18077,2011-12-01 13:32:00,255.34,2011-12-01,2010-12-08 10:21:00,False
580065,15434,2011-12-01 13:33:00,150.9,2011-12-01,2011-05-23 14:18:00,False
580066,14309,2011-12-01 13:33:00,389.87,2011-12-01,2010-12-16 13:05:00,False
580067,16966,2011-12-01 13:40:00,385.79999999999995,2011-12-01,2011-04-13 14:17:00,False
580068,17321,2011-12-01 13:41:00,41.25,2011-12-01,2011-10-03 11:34:00,False
580069,15060,2011-12-01 13:47:00,16.61,2011-12-01,2011-11-30 14:03:00,False
580070,12919,2011-12-01 13:47:00,287.9,2011-12-01,2011-06-23 09:22:00,False
580071,15500,2011-12-01 13:47:00,266.26,2011-12-01,2011-09-19 13:47:00,False
580073,16813,2011-12-01 14:03:00,148.54,2011-12-01,2011-05-19 13:28:00,False
580074,15028,2011-12-01 14:06:00,114.7,2011-12-01,2010-12-06 12:47:00,False
580075,17014,2011-12-01 14:09:00,231.27,2011-12-01,2011-10-04 11:36:00,False
580076,15602,2011-12-01 14:14:00,180.84,2011-12-01,2010-12-06 15:35:00,False
580077,14262,2011-12-01 14:17:00,304.7,2011-12-01,2011-04-13 12:23:00,False
580088,17115,2011-12-01 14:30:00,224.68,2011-12-01,2011-04-20 14:46:00,False
580089,14732,2011-12-01 14:34:00,464.11,2011-12-01,2011-01-04 14:40:00,False
580090,13323,2011-12-01 14:36:00,157.75,2011-12-01,2011-09-16 13:23:00,False
580091,17293,2011-12-01 14:37:00,194.13,2011-12-01,2010-12-13 14:55:00,False
580092,13969,2011-12-01 14:38:00,1121.79,2011-12-01,2010-12-09 19:32:00,False
580093,12971,2011-12-01 14:41:00,59.1,2011-12-01,2010-12-02 16:42:00,False
580094,15904,2011-12-01 14:50:00,164.68,2011-12-01,2011-12-01 14:50:00,True
580095,14135,2011-12-01 14:54:00,303.0,2011-12-01,2010-12-02 10:27:00,False
580096,13408,2011-12-01 14:55:00,545.78,2011-12-01,2010-12-01 10:39:00,False
580097,14216,2011-12-01 14:58:00,448.31,2011-12-01,2011-11-02 10:51:00,False
580098,15373,2011-12-01 15:05:00,345.53000000000003,2011-12-01,2010-12-03 14:40:00,False
580100,16119,2011-12-01 15:11:00,113.88000000000001,2011-12-01,2011-09-28 10:15:00,False
580101,15144,2011-12-01 15:12:00,525.9,2011-12-01,2011-01-31 13:17:00,False
580102,16789,2011-12-01 15:12:00,80.8,2011-12-01,2011-12-01 15:12:00,True
580103,16242,2011-12-01 15:12:00,548.91,2011-12-01,2011-03-07 17:04:00,False
580104,15189,2011-12-01 15:13:00,441.84000000000003,2011-12-01,2011-01-11 12:29:00,False
580105,17675,2011-12-01 15:24:00,520.66,2011-12-01,2010-12-07 13:22:00,False
580106,16169,2011-12-01 15:28:00,339.02000000000004,2011-12-01,2011-09-25 11:33:00,False
580107,15948,2011-12-01 15:32:00,311.0,2011-12-01,2011-10-27 08:35:00,False
580108,14440,2011-12-01 15:42:00,617.25,2011-12-01,2010-12-09 12:49:00,False
580109,17350,2011-12-01 15:46:00,322.74,2011-12-01,2011-10-19 16:05:00,False
580110,17350,2011-12-01 15:47:00,72.24,2011-12-01,2011-10-19 16:05:00,False
580111,12950,2011-12-01 15:55:00,1171.4,2011-12-01,2011-11-15 13:48:00,False
580112,13089,2011-12-01 15:56:00,300.84000000000003,2011-12-01,2010-12-05 10:27:00,False
580113,14766,2011-12-01 16:05:00,422.52,2011-12-01,2010-12-08 15:33:00,False
580114,14299,2011-12-01 16:05:00,289.52,2011-12-01,2010-12-09 10:30:00,False
580116,15290,2011-12-01 16:28:00,1274.69,2011-12-01,2010-12-15 16:03:00,False
580117,14655,2011-12-01 16:28:00,362.91,2011-12-01,2011-05-01 14:59:00,False
580118,16011,2011-12-01 16:31:00,393.91999999999996,2011-12-01,2010-12-08 16:34:00,False
580119,17920,2011-12-01 16:37:00,187.78,2011-12-01,2010-12-01 11:49:00,False
580120,12553,2011-12-01 16:38:00,277.02,2011-12-01,2011-01-14 10:42:00,False
580123,12664,2011-12-01 17:07:00,890.0,2011-12-01,2011-01-21 11:42:00,False
580125,13089,2011-12-01 17:16:00,313.5,2011-12-01,2010-12-05 10:27:00,False
580126,12562,2011-12-01 17:20:00,654.37,2011-12-01,2011-05-25 12:44:00,False
580127,14911,2011-12-01 17:51:00,309.2,2011-12-01,2010-12-01 14:05:00,False
580128,17576,2011-12-01 17:56:00,395.0,2011-12-01,2010-12-09 16:57:00,False
580129,17426,2011-12-01 18:03:00,634.21,2011-12-01,2011-03-02 16:34:00,False
580130,17426,2011-12-01 18:07:00,122.46000000000001,2011-12-01,2011-03-02 16:34:00,False
580132,15694,2011-12-01 18:16:00,464.88,2011-12-01,2010-12-02 07:49:00,False
580133,15531,2011-12-01 18:43:00,485.13,2011-12-01,2011-11-09 17:47:00,False
580134,13102,2011-12-01 19:24:00,308.06,2011-12-01,2010-12-09 13:38:00,False
580135,14702,2011-12-01 19:33:00,130.29,2011-12-01,2010-12-09 19:23:00,False
580136,17841,2011-12-01 19:42:00,633.38,2011-12-01,2010-12-01 14:41:00,False
580137,17566,2011-12-01 19:54:00,486.95,2011-12-01,2011-11-14 13:42:00,False
580138,13199,2011-12-02 08:55:00,188.76,2011-12-01,2010-12-08 10:51:00,False
580139,17157,2011-12-02 09:10:00,157.54000000000002,2011-12-01,2011-06-16 15:08:00,False
580140,14895,2011-12-02 09:19:00,849.24,2011-12-01,2011-02-22 13:08:00,False
580141,14895,2011-12-02 09:22:00,25.200000000000003,2011-12-01,2011-02-22 13:08:00,False
580142,14895,2011-12-02 09:23:00,51.18,2011-12-01,2011-02-22 13:08:00,False
580143,13297,2011-12-02 09:32:00,323.52,2011-12-01,2011-10-03 15:08:00,False
580144,12684,2011-12-02 09:53:00,179.39999999999998,2011-12-01,2011-05-10 12:55:00,False
580147,17183,2011-12-02 10:07:00,713.78,2011-12-01,2011-08-26 15:25:00,False
580149,12748,2011-12-02 10:15:00,5.45,2011-12-01,2010-12-01 12:48:00,False
580151,17811,2011-12-02 10:21:00,168.48000000000002,2011-12-01,2011-01-10 10:58:00,False
580152,12364,2011-12-02 10:22:00,310.32,2011-12-01,2011-08-19 15:24:00,False
580153,12762,2011-12-02 10:23:00,1436.93,2011-12-01,2011-11-14 14:23:00,False
580154,12569,2011-12-02 10:24:00,67.0,2011-12-01,2011-04-01 13:47:00,False
580155,13183,2011-12-02 10:30:00,429.06000000000006,2011-12-01,2011-01-09 10:50:00,False
580156,14897,2011-12-02 10:32:00,620.0600000000001,2011-12-01,2011-02-16 08:37:00,False
580157,14083,2011-12-02 10:35:00,22.939999999999998,2011-12-01,2010-12-03 12:24:00,False
580158,12558,2011-12-02 10:41:00,269.96,2011-12-01,2011-12-02 10:41:00,True
580159,17942,2011-12-02 10:45:00,77.50000000000001,2011-12-01,2011-12-02 10:45:00,True
580160,12700,2011-12-02 10:47:00,1314.75,2011-12-01,2011-05-08 16:10:00,False
580162,12856,2011-12-02 10:52:00,213.1,2011-12-01,2011-10-07 12:38:00,False
580163,12828,2011-12-02 11:12:00,273.78000000000003,2011-12-01,2011-08-01 16:16:00,False
580164,18097,2011-12-02 11:16:00,686.4,2011-12-01,2010-12-20 14:49:00,False
580166,13495,2011-12-02 11:21:00,312.64,2011-12-01,2010-12-06 15:14:00,False
580167,17386,2011-12-02 11:28:00,989.08,2011-12-01,2011-06-27 12:11:00,False
580169,17949,2011-12-02 11:38:00,81.36,2011-12-01,2010-12-03 13:12:00,False
580170,17949,2011-12-02 11:39:00,720.0,2011-12-01,2010-12-03 13:12:00,False
580172,17949,2011-12-02 11:43:00,129.35999999999999,2011-12-01,2010-12-03 13:12:00,False
580173,18282,2011-12-02 11:43:00,77.84,2011-12-01,2011-08-05 13:35:00,False
580175,14126,2011-12-02 11:45:00,62.5,2011-12-01,2011-11-29 12:21:00,False
580176,14292,2011-12-02 11:49:00,388.36,2011-12-01,2011-03-02 08:26:00,False
580177,14292,2011-12-02 11:50:00,24.96,2011-12-01,2011-03-02 08:26:00,False
580178,16013,2011-12-02 11:53:00,1852.68,2011-12-01,2010-12-03 13:09:00,False
580188,16440,2011-12-02 12:02:00,975.43,2011-12-01,2011-05-09 12:25:00,False
580189,16353,2011-12-02 12:02:00,237.60000000000002,2011-12-01,2010-12-05 12:09:00,False
580193,16899,2011-12-02 12:03:00,311.58,2011-12-01,2010-12-14 13:11:00,False
580208,13468,2011-12-02 12:07:00,156.4,2011-12-01,2010-12-01 15:08:00,False
580213,17495,2011-12-02 12:08:00,154.97,2011-12-01,2011-11-01 12:06:00,False
580214,14092,2011-12-02 12:10:00,42.36,2011-12-01,2010-12-16 15:47:00,False
580221,14092,2011-12-02 12:13:00,312.1,2011-12-01,2010-12-16 15:47:00,False
580235,16333,2011-12-02 12:17:00,360.0,2011-12-01,2011-02-03 10:50:00,False
580243,16333,2011-12-02 12:19:00,1187.2,2011-12-01,2011-02-03 10:50:00,False
580256,14688,2011-12-02 12:24:00,567.37,2011-12-01,2010-12-01 09:37:00,False
580257,14688,2011-12-02 12:26:00,92.5,2011-12-01,2010-12-01 09:37:00,False
580258,13798,2011-12-02 12:28:00,672.8,2011-12-01,2010-12-02 17:24:00,False
580259,13705,2011-12-02 12:32:00,189.18,2011-12-01,2010-12-01 10:29:00,False
580260,14085,2011-12-02 12:36:00,386.34000000000003,2011-12-01,2010-12-06 12:39:00,False
580261,16038,2011-12-02 12:40:00,78.45,2011-12-01,2011-05-22 11:29:00,False
580262,16759,2011-12-02 12:42:00,370.94,2011-12-01,2011-11-09 09:06:00,False
580264,18144,2011-12-02 12:46:00,232.0,2011-12-01,2010-12-01 13:45:00,False
580265,12587,2011-12-02 12:47:00,144.0,2011-12-01,2011-12-02 12:47:00,True
580272,15547,2011-12-02 12:52:00,522.41,2011-12-01,2010-12-12 13:26:00,False
580276,16426,2011-12-02 12:59:00,230.02,2011-12-01,2011-03-08 15:45:00,False
580277,16474,2011-12-02 13:02:00,121.11000000000001,2011-12-01,2011-07-17 14:51:00,False
580278,13560,2011-12-02 13:11:00,174.37,2011-12-01,2011-12-02 13:11:00,True
580279,15123,2011-12-02 13:12:00,1129.84,2011-12-01,2011-05-17 14:57:00,False
580280,16133,2011-12-02 13:15:00,318.06,2011-12-01,2011-01-25 15:55:00,False
580281,12704,2011-12-02 13:15:00,198.76,2011-12-01,2011-06-23 10:20:00,False
580282,14428,2011-12-02 13:17:00,201.85999999999999,2011-12-01,2011-01-18 16:39:00,False
580283,16133,2011-12-02 13:20:00,309.84,2011-12-01,2011-01-25 15:55:00,False
580284,15311,2011-12-02 13:21:00,252.10999999999999,2011-12-01,2010-12-01 09:41:00,False
580285,12695,2011-12-02 13:22:00,85.1,2011-12-01,2011-05-13 13:15:00,False
580286,17611,2011-12-02 13:28:00,176.88,2011-12-01,2010-12-13 13:52:00,False
580287,14594,2011-12-02 13:28:00,124.83,2011-12-01,2010-12-01 13:54:00,False
580288,17611,2011-12-02 13:29:00,129.17000000000002,2011-12-01,2010-12-13 13:52:00,False
580289,15856,2011-12-02 13:32:00,844.78,2011-12-01,2010-12-09 13:34:00,False
580290,17221,2011-12-02 13:35:00,202.85,2011-12-01,2011-11-03 17:39:00,False
580291,15539,2011-12-02 13:36:00,538.46,2011-12-01,2011-12-02 13:36:00,True
580292,15856,2011-12-02 13:37:00,264.99,2011-12-01,2010-12-09 13:34:00,False
580293,16426,2011-12-02 13:38:00,79.56,2011-12-01,2011-03-08 15:45:00,False
580294,17364,2011-12-02 13:46:00,271.99,2011-12-01,2011-01-12 16:57:00,False
580295,17841,2011-12-02 13:49:00,113.78999999999999,2011-12-01,2010-12-01 14:41:00,False
580296,13780,2011-12-02 13:49:00,243.73000000000002,2011-12-01,2011-06-22 11:43:00,False
580297,15769,2011-12-02 13:52:00,3404.0,2011-12-01,2010-12-03 15:16:00,False
580298,17086,2011-12-02 13:54:00,459.86,2011-12-01,2011-10-07 11:22:00,False
580299,14023,2011-12-02 13:58:00,310.93,2011-12-01,2011-04-03 15:50:00,False
580300,14085,2011-12-02 14:02:00,13.950000000000001,2011-12-01,2010-12-06 12:39:00,False
580301,15271,2011-12-02 14:11:00,192.07999999999998,2011-12-01,2010-12-09 13:47:00,False
580302,16103,2011-12-02 14:16:00,16.5,2011-12-01,2011-04-20 12:28:00,False
580303,16626,2011-12-02 14:18:00,135.0,2011-12-01,2011-03-18 12:27:00,False
580304,18055,2011-12-02 14:25:00,863.77,2011-12-01,2010-12-05 10:52:00,False
580305,12970,2011-12-02 14:26:00,385.56,2011-12-01,2011-01-21 14:04:00,False
580306,14250,2011-12-02 14:29:00,435.0,2011-12-01,2011-09-11 13:44:00,False
580307,12970,2011-12-02 14:30:00,42.879999999999995,2011-12-01,2011-01-21 14:04:00,False
580308,14250,2011-12-02 14:30:00,240.22,2011-12-01,2011-09-11 13:44:00,False
580309,14503,2011-12-02 14:46:00,433.12,2011-12-01,2011-06-14 10:00:00,False
580310,15570,2011-12-02 14:47:00,35.400000000000006,2011-12-01,2010-12-05 12:57:00,False
580311,18245,2011-12-02 14:48:00,894.25,2011-12-01,2010-12-19 14:58:00,False
580314,13969,2011-12-02 15:11:00,20.11,2011-12-01,2010-12-09 19:32:00,False
580315,14560,2011-12-02 15:22:00,40.8,2011-12-01,2010-12-17 09:22:00,False
580316,18109,2011-12-02 15:25:00,660.8399999999999,2011-12-01,2010-12-05 10:58:00,False
580317,13458,2011-12-02 15:29:00,584.52,2011-12-01,2010-12-15 12:05:00,False
580318,17686,2011-12-02 15:39:00,629.37,2011-12-01,2011-02-10 10:18:00,False
580319,15078,2011-12-02 15:39:00,310.18,2011-12-01,2010-12-06 12:38:00,False
580320,15078,2011-12-02 15:40:00,462.5,2011-12-01,2010-12-06 12:38:00,False
580321,15078,2011-12-02 15:41:00,50.400000000000006,2011-12-01,2010-12-06 12:38:00,False
580322,17567,2011-12-02 15:48:00,418.0,2011-12-01,2010-12-02 15:18:00,False
580331,13017,2011-12-02 15:53:00,204.0,2011-12-01,2011-12-02 15:53:00,True
580351,12962,2011-12-02 15:55:00,95.85000000000001,2011-12-01,2011-08-18 13:38:00,False
580355,13953,2011-12-02 16:04:00,411.32,2011-12-01,2010-12-22 10:29:00,False
580356,18109,2011-12-02 16:06:00,15.0,2011-12-01,2010-12-05 10:58:00,False
580357,15856,2011-12-02 16:07:00,945.13,2011-12-01,2010-12-09 13:34:00,False
580358,17238,2011-12-02 16:07:00,501.8,2011-12-01,2010-12-03 15:05:00,False
580360,14493,2011-12-02 16:14:00,515.7,2011-12-01,2011-07-07 16:59:00,False
580361,14865,2011-12-02 16:25:00,15.0,2011-12-01,2010-12-02 18:23:00,False
580362,13884,2011-12-02 16:30:00,247.10000000000002,2011-12-01,2011-03-01 13:40:00,False
580363,13868,2011-12-02 16:32:00,2685.0,2011-12-01,2011-11-01 12:45:00,False
580364,13309,2011-12-02 16:34:00,234.88,2011-12-01,2011-02-04 12:29:00,False
580368,16989,2011-12-02 16:39:00,39.599999999999994,2011-12-01,2011-07-12 09:11:00,False
580370,16954,2011-12-02 16:46:00,209.52000000000004,2011-12-01,2010-12-15 10:41:00,False
580371,18174,2011-12-02 16:56:00,104.0,2011-12-01,2011-12-02 16:56:00,True
580372,16359,2011-12-02 17:04:00,110.73,2011-12-01,2011-01-12 10:49:00,False
580373,14788,2011-12-02 17:06:00,310.99,2011-12-01,2011-11-13 15:52:00,False
580374,17584,2011-12-02 17:12:00,492.85,2011-12-01,2011-08-04 14:12:00,False
580375,14031,2011-12-02 17:13:00,507.12,2011-12-01,2010-12-02 16:34:00,False
580384,17243,2011-12-04 10:10:00,331.28,2011-12-01,2010-12-05 10:03:00,False
580385,16326,2011-12-04 10:11:00,283.54,2011-12-01,2011-01-09 12:01:00,False
580386,18065,2011-12-04 10:29:00,188.9,2011-12-01,2010-12-10 12:44:00,False
580387,18065,2011-12-04 10:29:00,116.39000000000001,2011-12-01,2010-12-10 12:44:00,False
580388,18065,2011-12-04 10:30:00,138.35,2011-12-01,2010-12-10 12:44:00,False
580389,12952,2011-12-04 10:35:00,297.73,2011-12-01,2011-09-22 16:37:00,False
580393,16438,2011-12-04 10:51:00,149.81,2011-12-01,2011-09-18 13:31:00,False
580394,14397,2011-12-04 10:53:00,207.76,2011-12-01,2011-05-10 12:25:00,False
580395,17629,2011-12-04 10:56:00,339.45,2011-12-01,2010-12-15 09:58:00,False
580396,13838,2011-12-04 11:00:00,212.14,2011-12-01,2010-12-05 10:45:00,False
580397,13558,2011-12-04 11:24:00,122.67999999999999,2011-12-01,2011-10-02 13:01:00,False
580398,14354,2011-12-04 11:32:00,75.84,2011-12-01,2011-11-09 15:36:00,False
580399,13471,2011-12-04 11:45:00,892.94,2011-12-01,2011-10-23 13:10:00,False
580400,16561,2011-12-04 11:50:00,246.16000000000003,2011-12-01,2011-10-11 09:53:00,False
580401,17618,2011-12-04 11:50:00,304.8,2011-12-01,2010-12-12 16:05:00,False
580402,13536,2011-12-04 11:55:00,659.65,2011-12-01,2011-09-25 13:30:00,False
580403,17858,2011-12-04 11:56:00,763.72,2011-12-01,2010-12-05 13:08:00,False
580404,13596,2011-12-04 12:01:00,285.44,2011-12-01,2011-11-27 11:57:00,False
580405,14720,2011-12-04 12:02:00,262.68,2011-12-01,2011-08-05 12:06:00,False
580419,16283,2011-12-04 12:08:00,240.67,2011-12-01,2011-05-15 13:37:00,False
580431,13822,2011-12-04 12:13:00,163.62,2011-12-01,2011-10-30 15:55:00,False
580432,13153,2011-12-04 12:14:00,486.22,2011-12-01,2011-12-04 12:14:00,True
580434,17114,2011-12-04 12:17:00,90.89,2011-12-01,2011-01-09 11:39:00,False
580436,13318,2011-12-04 12:17:00,186.96,2011-12-01,2011-11-02 13:26:00,False
580438,12827,2011-12-04 12:17:00,111.45,2011-12-01,2011-10-26 15:44:00,False
580441,13808,2011-12-04 12:18:00,229.16,2011-12-01,2011-09-04 12:07:00,False
580460,12748,2011-12-04 12:29:00,52.09,2011-12-01,2010-12-01 12:48:00,False
580468,12748,2011-12-04 12:31:00,118.53999999999999,2011-12-01,2010-12-01 12:48:00,False
580469,14583,2011-12-04 12:32:00,264.91,2011-12-01,2011-05-18 11:28:00,False
580482,16033,2011-12-04 12:44:00,421.87,2011-12-01,2010-12-05 10:36:00,False
580490,15773,2011-12-04 12:48:00,635.6800000000001,2011-12-01,2011-12-04 12:48:00,True
580500,17131,2011-12-04 12:52:00,1067.33,2011-12-01,2011-09-25 12:42:00,False
580501,14546,2011-12-04 13:00:00,499.99,2011-12-01,2011-04-05 12:37:00,False
580502,16931,2011-12-04 13:15:00,411.44,2011-12-01,2010-12-05 11:40:00,False
580503,13956,2011-12-04 13:20:00,156.5,2011-12-01,2011-03-13 12:51:00,False
580504,17936,2011-12-04 13:32:00,389.84,2011-12-01,2011-12-04 13:32:00,True
580505,15867,2011-12-04 13:32:00,285.58,2011-12-01,2010-12-05 14:17:00,False
580506,13319,2011-12-04 13:34:00,309.1,2011-12-01,2010-12-09 10:04:00,False
580509,12719,2011-12-04 13:45:00,361.35,2011-12-01,2011-10-05 14:50:00,False
580511,12560,2011-12-04 13:54:00,697.7,2011-12-01,2011-07-19 15:55:00,False
580512,12673,2011-12-04 13:55:00,389.62,2011-12-01,2011-01-17 11:46:00,False
580513,14456,2011-12-04 13:59:00,382.96,2011-12-01,2011-07-20 13:06:00,False
580514,16905,2011-12-04 14:01:00,334.7,2011-12-01,2010-12-03 10:43:00,False
580515,17750,2011-12-04 14:09:00,113.32000000000001,2011-12-01,2011-06-28 15:44:00,False
580516,17954,2011-12-04 14:15:00,292.96,2011-12-01,2010-12-03 14:18:00,False
580517,17173,2011-12-04 14:40:00,557.2,2011-12-01,2011-07-31 15:26:00,False
580518,13435,2011-12-04 14:45:00,442.3,2011-12-01,2011-06-03 17:07:00,False
580520,13521,2011-12-04 14:55:00,436.82,2011-12-01,2011-11-29 15:09:00,False
580523,17827,2011-12-04 15:00:00,411.65,2011-12-01,2010-12-10 10:18:00,False
580524,13704,2011-12-04 15:13:00,164.68,2011-12-01,2011-09-12 14:40:00,False
580525,13630,2011-12-04 15:16:00,231.99999999999997,2011-12-01,2011-02-27 12:49:00,False
580526,16535,2011-12-04 15:18:00,593.75,2011-12-01,2011-12-04 15:18:00,True
580527,13736,2011-12-04 15:19:00,374.37,2011-12-01,2011-03-24 13:04:00,False
580528,14911,2011-12-04 15:28:00,773.54,2011-12-01,2010-12-01 14:05:00,False
580529,14658,2011-12-04 15:35:00,124.01,2011-12-01,2011-08-14 15:42:00,False
580530,14102,2011-12-04 15:38:00,118.5,2011-12-01,2011-10-26 12:46:00,False
580531,12569,2011-12-04 15:47:00,92.55000000000001,2011-12-01,2011-04-01 13:47:00,False
580532,13098,2011-12-04 15:54:00,587.9200000000001,2011-12-01,2011-01-26 13:46:00,False
580533,13098,2011-12-04 15:55:00,96.3,2011-12-01,2011-01-26 13:46:00,False
580534,12724,2011-12-04 16:02:00,208.24,2011-12-01,2011-01-11 15:00:00,False
580535,16988,2011-12-04 16:02:00,126.12,2011-12-01,2011-12-04 16:02:00,True
580536,12490,2011-12-04 16:07:00,462.3,2011-12-01,2011-01-14 09:13:00,False
580538,14075,2011-12-05 08:38:00,316.78,2011-12-01,2011-03-23 16:35:00,False
580539,18180,2011-12-05 08:39:00,310.73,2011-12-01,2011-07-20 08:59:00,False
